# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN CsIShield
RP 47100       0.00   2.92959e+00
RP 47101     274.10   4.32721e-01
RP 47101       0.00   7.89872e+00
RP 47102       9.40   4.73354e+00
RP 47102       0.00   1.38837e+01
RP 47103     134.45   2.29348e+00
RP 47103       0.00   2.13980e+01
RP 47104       6.90   2.15268e+01
RP 47104       0.00   3.43915e+01
RP 47105      25.48   3.05782e+01
RP 47105       0.00   4.51585e+01
RP 47106       0.00   7.89714e+00
RP 47107      93.12   4.68443e+01
RP 47108       0.00   5.47705e+00
RP 47109      88.03   2.53445e+01
RP 47110       0.00   2.80221e+00
RP 47111       0.00   7.64240e-01
RP 47112       0.00   8.91613e-01
RP 47113       0.00   3.82120e-01
RP 47115       0.00   2.54747e-01
RP 47116       0.00   1.27373e-01
RP 47120       0.00   1.27373e-01
RP 48099       0.00   1.27373e-01
RP 48100       0.00   1.14636e+00
RP 48101       0.00   3.05696e+00
RP 48102       0.00   5.09493e+00
RP 48103       0.00   1.17176e+01
RP 48104       0.00   2.15269e+01
RP 48105       0.00   3.59587e+01
RP 48107       0.00   4.68734e+01
RP 48109     463.50   2.08758e-02
RP 48109      59.49   1.77285e+00
RP 48109       0.00   2.69282e+01
RP 48111     396.21   4.28955e-03
RP 48113     263.54   3.35450e-04
RP 48113       0.00   5.33040e-16
RP 48115       0.00   2.03797e+00
RP 48116       0.00   -2.58494e-17
RP 48117       0.00   1.27373e+00
RP 48118       0.00   3.82120e-01
RP 48119       0.00   2.54747e-01
RP 48120       0.00   3.82120e-01
RP 48121       0.00   1.27373e-01
RP 48122       0.00   1.27373e-01
RP 49103       0.00   7.63471e-01
RP 49104      93.48   3.82950e-01
RP 49104       0.00   8.92443e-01
RP 49105     674.08   2.78022e-01
RP 49105       0.00   3.57493e+00
RP 49106       0.00   1.00625e+01
RP 49107       0.00   2.01250e+01
RP 49108       0.00   3.13338e+01
RP 49109     650.10   6.38434e+00
RP 49109       0.00   4.59637e+01
RP 49110       0.00   6.90363e+01
RP 49111     536.99   2.34966e-01
RP 49111       0.00   8.63199e+01
RP 49112       0.00   2.15261e+01
RP 49113     391.70   9.62168e+01
RP 49114       0.00   1.23552e+01
RP 49115     336.24   2.03797e+00
RP 49115       0.00   1.97409e-14
RP 49116       0.00   7.51502e+00
RP 49117     315.30   1.16809e+00
RP 49117       0.00   6.36866e+00
RP 49118       0.00   3.43908e+00
RP 49119     311.37   2.29621e-01
RP 49119       0.00   3.18433e+00
RP 49120       0.00   1.52848e+00
RP 49121     313.68   8.81706e-02
RP 49121       0.00   1.40111e+00
RP 49122       0.00   1.27373e+00
RP 49123       0.00   1.40111e+00
RP 49124       0.00   6.36866e-01
RP 50103       0.00   1.26605e-01
RP 50104       0.00   3.82948e-01
RP 50105       0.00   1.28369e+00
RP 50106       0.00   3.69383e+00
RP 50107       0.00   6.36866e+00
RP 50108       0.00   1.13362e+01
RP 50109       0.00   2.19007e+01
RP 50110       0.00   4.25427e+01
RP 50111     254.71   3.18251e-01
RP 50111       0.00   6.27949e+01
RP 50113      77.39   6.01948e+00
RP 50113       0.00   1.00458e+02
RP 50117     314.58   2.22102e-02
RP 50119      89.53   1.35016e-01
RP 50121       6.31   2.60175e-03
RP 50121       0.00   1.33109e+01
RP 50123       0.00   5.25227e+00
RP 50125       0.00   7.38765e+00
RP 50126       0.00   7.67703e-07
RP 51107       0.00   1.27373e-01
RP 51109       0.00   5.01994e-01
RP 51110       0.00   2.03796e+00
RP 51111       0.00   3.94857e+00
RP 51112       0.00   9.80774e+00
RP 51113       0.00   2.87864e+01
RP 51114       0.00   4.15238e+01
RP 51115       0.00   7.19660e+01
RP 51116       0.00   9.88418e+01
RP 51117       0.00   1.14381e+02
RP 51118       0.00   1.50046e+02
RP 51119       0.00   1.75392e+02
RP 51120       0.00   5.70632e+01
RP 51122       0.00   3.04422e+01
RP 51124       0.00   1.94484e+01
